Age,NumLoans,NumRealEstateLoans,NumDependents,Num30-59Delinquencies,Num60-89Delinquencies,Income,BalanceToCreditLimit,Delinquent90
3.0,3.0,0.0,0,0.0,0.0,0.0,0.270869,0.0
5.0,2.0,1.0,0,0.0,0.0,0.0,0.022171,0.0
4.0,1.0,1.0,0,1.0,0.0,4.0,0.08136,0.0
2.0,2.0,2.0,0,0.0,0.0,4.0,0.045136,0.0
4.0,1.0,1.0,0,0.0,0.0,0.0,0.244183,0.0
1.0,0.0,0.0,0,0.0,0.0,1.0,0.010030699999999998,0.0
4.0,1.0,0.0,1,1.0,1.0,2.0,0.01001707,0.0
4.0,2.0,1.0,1,1.0,0.0,3.0,0.0,0.0
3.0,1.0,0.0,1,0.0,1.0,3.0,0.0174313,1.0
4.0,3.0,1.0,1,0.0,0.0,4.0,0.095696,0.0
4.0,3.0,1.0,1,0.0,0.0,3.0,0.142588,0.0
5.0,1.0,1.0,0,0.0,0.0,3.0,0.165207,0.0
5.0,2.0,0.0,0,0.0,0.0,0.0,0.04347,0.0
5.0,4.0,1.0,0,0.0,0.0,3.0,0.001716,0.0
4.0,3.0,1.0,0,1.0,1.0,4.0,0.309263,0.0
4.0,2.0,1.0,0,0.0,0.0,0.0,0.083207,0.0
5.0,4.0,2.0,0,0.0,0.0,2.0,0.179232,1.0
3.0,4.0,0.0,2,0.0,0.0,3.0,0.379567,0.0
4.0,2.0,0.0,0,0.0,0.0,3.0,0.130281,0.0
4.0,3.0,1.0,1,0.0,0.0,4.0,0.035277,0.0
5.0,2.0,0.0,0,0.0,0.0,1.0,0.024114,0.0
2.0,3.0,1.0,0,1.0,0.0,4.0,0.569624,0.0
3.0,1.0,0.0,1,1.0,0.0,2.0,0.01097585,1.0
4.0,2.0,1.0,0,0.0,0.0,3.0,0.138449,0.0
5.0,2.0,0.0,1,0.0,0.0,3.0,0.009516,0.0
2.0,1.0,0.0,0,2.0,0.0,2.0,0.816356,0.0
3.0,3.0,1.0,0,0.0,0.0,3.0,0.146987,0.0
4.0,1.0,0.0,1,0.0,0.0,3.0,0.187696,0.0
3.0,1.0,1.0,0,0.0,0.0,3.0,0.316515,0.0
4.0,4.0,1.0,0,0.0,0.0,3.0,0.000635,0.0
4.0,1.0,1.0,0,0.0,1.0,3.0,0.01003068,0.0
4.0,4.0,1.0,1,0.0,0.0,4.0,0.704403,0.0
4.0,2.0,1.0,1,0.0,0.0,6.0,0.096773,0.0
3.0,1.0,0.0,0,0.0,0.0,3.0,0.044406,0.0
5.0,2.0,0.0,0,0.0,0.0,3.0,0.165765,0.0
3.0,1.0,0.0,0,0.0,0.0,2.0,0.267989,0.0
4.0,4.0,0.0,1,0.0,0.0,4.0,0.123767,0.0
4.0,4.0,1.0,0,0.0,0.0,5.0,0.361517,0.0
2.0,1.0,1.0,1,0.0,0.0,3.0,0.479016,0.0
6.0,3.0,1.0,1,0.0,0.0,0.0,0.432493,0.0
4.0,3.0,1.0,1,0.0,0.0,2.0,0.812499,0.0
3.0,3.0,1.0,2,0.0,0.0,4.0,0.247282,0.0
4.0,1.0,1.0,1,0.0,0.0,3.0,0.020222,0.0
3.0,1.0,0.0,0,0.0,0.0,0.0,0.01002069,0.0
4.0,1.0,0.0,0,0.0,0.0,3.0,0.045498,0.0
4.0,2.0,0.0,1,0.0,0.0,3.0,0.01006478,0.0
4.0,3.0,1.0,0,0.0,0.0,0.0,0.177531,0.0
4.0,1.0,1.0,1,0.0,0.0,3.0,0.01002672,1.0
2.0,1.0,0.0,0,0.0,0.0,3.0,0.4452,0.0
4.0,1.0,1.0,0,0.0,0.0,4.0,0.430742,0.0
3.0,2.0,1.0,0,0.0,1.0,3.0,0.001663,0.0
4.0,4.0,2.0,2,0.0,0.0,3.0,0.171205,1.0
3.0,4.0,1.0,1,0.0,0.0,3.0,0.08561,0.0
1.0,3.0,0.0,0,0.0,0.0,1.0,0.020853,0.0
2.0,1.0,0.0,0,0.0,0.0,2.0,0.01000559,0.0
4.0,2.0,1.0,2,0.0,0.0,0.0,0.365901,0.0
3.0,5.0,1.0,1,0.0,0.0,3.0,0.180932,0.0
4.0,3.0,0.0,1,1.0,0.0,3.0,0.623464,0.0
5.0,5.0,1.0,0,0.0,0.0,3.0,0.000741,0.0
3.0,3.0,1.0,2,0.0,0.0,3.0,0.382578,0.0
4.0,4.0,2.0,0,1.0,0.0,0.0,0.491405,0.0
3.0,1.0,0.0,1,0.0,0.0,2.0,0.404532,0.0
5.0,4.0,1.0,0,0.0,0.0,4.0,0.884134,0.0
5.0,3.0,1.0,0,0.0,0.0,3.0,0.101158,0.0
5.0,2.0,1.0,0,0.0,0.0,3.0,0.013276,0.0
5.0,3.0,2.0,0,0.0,0.0,4.0,0.0916,0.0
4.0,1.0,1.0,1,1.0,1.0,3.0,0.0,1.0
4.0,2.0,0.0,1,0.0,0.0,2.0,0.313978,0.0
4.0,4.0,1.0,1,0.0,0.0,1.0,0.398662,0.0
5.0,2.0,0.0,1,0.0,0.0,3.0,0.017184,0.0
5.0,4.0,1.0,0,0.0,0.0,3.0,0.209331,0.0
2.0,3.0,1.0,1,0.0,0.0,4.0,0.094866,0.0
2.0,3.0,1.0,1,0.0,0.0,5.0,0.149359,0.0
5.0,3.0,1.0,1,0.0,0.0,5.0,0.209359,0.0
3.0,3.0,1.0,0,0.0,0.0,3.0,0.221861,0.0
5.0,4.0,1.0,0,0.0,0.0,3.0,0.229426,0.0
3.0,2.0,0.0,0,1.0,0.0,3.0,0.844956,0.0
5.0,1.0,0.0,0,0.0,0.0,0.0,0.012119,0.0
4.0,4.0,1.0,0,1.0,0.0,5.0,0.803149,0.0
4.0,2.0,1.0,2,0.0,0.0,4.0,0.023665,0.0
2.0,1.0,0.0,0,0.0,0.0,3.0,0.0,0.0
4.0,1.0,1.0,1,0.0,0.0,3.0,0.049283,0.0
3.0,3.0,0.0,1,0.0,0.0,3.0,0.545715,0.0
4.0,2.0,1.0,1,1.0,0.0,3.0,0.01014152,1.0
4.0,1.0,0.0,1,1.0,0.0,2.0,0.01002634,0.0
5.0,3.0,2.0,0,0.0,0.0,3.0,0.176709,0.0
5.0,2.0,1.0,1,0.0,0.0,3.0,0.0,0.0
4.0,4.0,1.0,0,0.0,0.0,3.0,0.418106,0.0
5.0,3.0,2.0,0,0.0,0.0,5.0,0.067831,0.0
6.0,1.0,0.0,0,0.0,0.0,2.0,0.004988,0.0
5.0,1.0,0.0,0,0.0,0.0,3.0,0.072211,0.0
4.0,2.0,1.0,0,0.0,0.0,2.0,0.177864,0.0
1.0,1.0,0.0,0,1.0,1.0,0.0,0.010055380000000001,1.0
6.0,1.0,0.0,0,0.0,0.0,4.0,0.065782,0.0
4.0,4.0,1.0,1,1.0,0.0,2.0,0.823811,1.0
6.0,1.0,0.0,0,0.0,0.0,0.0,0.014548,0.0
3.0,2.0,0.0,0,0.0,0.0,3.0,0.178718,0.0
3.0,1.0,0.0,1,0.0,0.0,3.0,0.419352,0.0
4.0,2.0,1.0,1,0.0,0.0,3.0,0.594149,1.0
6.0,1.0,1.0,0,0.0,0.0,0.0,0.13262,0.0
3.0,3.0,1.0,2,0.0,0.0,0.0,0.032253,0.0
6.0,3.0,1.0,0,0.0,0.0,3.0,0.049401,0.0
4.0,1.0,1.0,0,0.0,0.0,2.0,0.010019670000000001,1.0
4.0,2.0,1.0,0,0.0,0.0,4.0,0.003476,0.0
5.0,3.0,1.0,1,0.0,0.0,4.0,0.224821,0.0
2.0,1.0,0.0,0,0.0,0.0,0.0,0.01024569,0.0
3.0,2.0,0.0,1,0.0,0.0,0.0,0.031291,0.0
3.0,5.0,1.0,0,1.0,0.0,3.0,0.087768,0.0
4.0,1.0,0.0,0,0.0,0.0,3.0,0.0,0.0
4.0,4.0,1.0,1,0.0,0.0,3.0,0.859012,0.0
4.0,2.0,1.0,0,0.0,0.0,5.0,0.016366,0.0
3.0,3.0,0.0,0,0.0,0.0,1.0,0.012247,0.0
4.0,4.0,1.0,0,0.0,0.0,3.0,0.187906,0.0
5.0,1.0,0.0,0,0.0,0.0,3.0,0.03572,0.0
4.0,4.0,1.0,0,0.0,0.0,5.0,0.000984,0.0
4.0,3.0,1.0,1,0.0,0.0,4.0,0.323706,0.0
3.0,4.0,1.0,1,0.0,0.0,4.0,8551.304143479232,0.0
4.0,4.0,1.0,2,0.0,0.0,5.0,0.886914,0.0
5.0,5.0,0.0,0,0.0,0.0,5.0,0.505413,0.0
4.0,4.0,1.0,1,2.0,0.0,4.0,0.147447,0.0
3.0,1.0,0.0,0,0.0,0.0,0.0,0.109556,0.0
4.0,5.0,1.0,0,0.0,0.0,0.0,0.129072,0.0
5.0,4.0,0.0,0,0.0,0.0,0.0,0.109972,0.0
4.0,3.0,1.0,1,0.0,0.0,4.0,0.0,0.0
5.0,1.0,1.0,0,0.0,0.0,0.0,0.204808,0.0
5.0,3.0,1.0,0,0.0,0.0,0.0,0.912192,0.0
3.0,2.0,1.0,1,0.0,0.0,3.0,0.231049,0.0
2.0,3.0,1.0,1,1.0,0.0,3.0,0.049003,0.0
4.0,1.0,0.0,0,1.0,0.0,0.0,0.01490901,1.0
2.0,1.0,0.0,1,0.0,0.0,3.0,0.314132,0.0
4.0,5.0,0.0,0,1.0,0.0,3.0,0.546882,0.0
3.0,2.0,0.0,1,0.0,1.0,3.0,0.615835,1.0
4.0,3.0,1.0,1,0.0,0.0,5.0,0.309609,0.0
3.0,2.0,1.0,0,0.0,0.0,0.0,0.056741,0.0
5.0,3.0,1.0,1,0.0,0.0,3.0,0.578416,0.0
2.0,1.0,1.0,0,0.0,0.0,3.0,0.995468,0.0
6.0,1.0,1.0,1,0.0,0.0,2.0,0.050445,0.0
4.0,3.0,0.0,0,0.0,0.0,4.0,0.434109,0.0
5.0,4.0,0.0,1,1.0,0.0,2.0,0.011017079999999999,1.0
4.0,1.0,1.0,0,0.0,0.0,0.0,0.44362,0.0
2.0,1.0,0.0,0,0.0,0.0,2.0,0.0,0.0
4.0,1.0,1.0,1,0.0,0.0,0.0,0.01826,0.0
4.0,2.0,1.0,1,0.0,0.0,3.0,0.179537,0.0
4.0,1.0,0.0,1,0.0,0.0,2.0,0.48575,0.0
4.0,5.0,2.0,1,0.0,0.0,5.0,8551.304143479232,0.0
5.0,2.0,0.0,0,0.0,0.0,3.0,0.01629,0.0
5.0,4.0,1.0,1,0.0,0.0,3.0,0.247089,0.0
4.0,3.0,1.0,0,0.0,0.0,3.0,0.020081,0.0
5.0,1.0,1.0,0,0.0,0.0,4.0,0.01006574,0.0
3.0,1.0,1.0,2,0.0,0.0,3.0,0.115094,0.0
5.0,4.0,0.0,0,0.0,0.0,0.0,0.112487,0.0
5.0,2.0,1.0,0,0.0,0.0,3.0,0.110102,0.0
5.0,1.0,0.0,0,0.0,0.0,0.0,0.001608,0.0
6.0,2.0,1.0,1,0.0,0.0,3.0,0.021715,0.0
3.0,4.0,1.0,1,0.0,0.0,4.0,0.262547,0.0
4.0,3.0,1.0,0,0.0,0.0,0.0,0.473139,0.0
3.0,3.0,1.0,0,0.0,0.0,0.0,0.35896,0.0
4.0,3.0,1.0,2,0.0,0.0,4.0,0.094437,0.0
3.0,4.0,1.0,1,1.0,0.0,3.0,0.01469,0.0
2.0,1.0,0.0,0,0.0,0.0,4.0,0.426307,0.0
5.0,3.0,1.0,0,0.0,0.0,2.0,0.284112,0.0
3.0,4.0,1.0,0,1.0,1.0,2.0,0.010615069999999999,1.0
4.0,3.0,1.0,0,1.0,0.0,4.0,0.0,0.0
4.0,2.0,1.0,1,0.0,0.0,3.0,0.767826,1.0
2.0,1.0,0.0,0,1.0,0.0,3.0,0.868538,0.0
4.0,3.0,1.0,1,0.0,0.0,3.0,0.007697,0.0
3.0,4.0,0.0,1,1.0,0.0,3.0,0.280286,0.0
4.0,3.0,1.0,1,0.0,0.0,4.0,0.002743,0.0
1.0,1.0,0.0,0,1.0,0.0,0.0,0.01007779,1.0
5.0,3.0,1.0,1,0.0,0.0,4.0,0.650988,0.0
4.0,2.0,1.0,0,0.0,0.0,0.0,0.056237,0.0
2.0,3.0,0.0,0,0.0,0.0,3.0,0.55077,0.0
4.0,4.0,1.0,1,0.0,0.0,3.0,0.262313,0.0
4.0,4.0,0.0,0,1.0,0.0,2.0,0.683797,0.0
5.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
3.0,4.0,1.0,1,0.0,0.0,3.0,0.295272,1.0
4.0,2.0,0.0,1,0.0,0.0,3.0,0.307289,0.0
5.0,2.0,1.0,0,0.0,0.0,1.0,0.008823,0.0
3.0,3.0,1.0,1,0.0,0.0,0.0,0.045724,0.0
4.0,1.0,0.0,0,1.0,0.0,3.0,0.943436,0.0
4.0,2.0,0.0,1,2.0,0.0,2.0,0.001616,0.0
3.0,1.0,1.0,1,0.0,0.0,3.0,0.01000815,0.0
4.0,4.0,1.0,1,0.0,0.0,3.0,0.598241,0.0
2.0,1.0,0.0,2,0.0,0.0,3.0,0.010024010000000002,0.0
5.0,3.0,1.0,0,0.0,0.0,3.0,0.222598,0.0
3.0,1.0,1.0,0,0.0,0.0,2.0,0.110377,0.0
5.0,2.0,0.0,0,0.0,0.0,2.0,0.041495,0.0
4.0,3.0,2.0,1,0.0,0.0,4.0,0.245149,0.0
3.0,2.0,0.0,0,0.0,0.0,4.0,0.863179,0.0
4.0,2.0,1.0,0,0.0,0.0,3.0,0.772194,0.0
3.0,3.0,1.0,0,0.0,0.0,3.0,0.119749,0.0
4.0,1.0,0.0,1,0.0,1.0,4.0,0.190486,0.0
5.0,2.0,1.0,1,2.0,0.0,0.0,0.307238,0.0
4.0,1.0,1.0,0,2.0,0.0,3.0,0.704632,0.0
3.0,1.0,0.0,1,0.0,0.0,3.0,0.326087,0.0
3.0,4.0,1.0,0,0.0,0.0,2.0,0.0,0.0
5.0,3.0,1.0,0,0.0,0.0,3.0,0.541193,0.0
4.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5.0,1.0,0.0,1,0.0,0.0,0.0,0.046646,0.0
3.0,3.0,1.0,1,1.0,0.0,2.0,0.528472,0.0
4.0,4.0,1.0,1,0.0,0.0,0.0,0.01317916,1.0
1.0,0.0,0.0,0,0.0,0.0,3.0,0.0100734,1.0
1.0,1.0,0.0,0,1.0,0.0,2.0,0.134506,0.0
4.0,3.0,2.0,1,0.0,0.0,0.0,0.180742,0.0
2.0,1.0,0.0,1,0.0,0.0,3.0,0.244492,0.0
5.0,1.0,0.0,1,0.0,0.0,3.0,0.0,0.0
3.0,1.0,1.0,1,0.0,0.0,3.0,0.01001558,0.0
2.0,1.0,0.0,2,0.0,0.0,3.0,0.389947,0.0
5.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,1.0,1,0.0,0.0,3.0,0.799151,0.0
3.0,2.0,0.0,1,0.0,0.0,4.0,0.099085,0.0
3.0,3.0,0.0,0,0.0,0.0,2.0,0.046693,0.0
3.0,2.0,1.0,0,1.0,0.0,0.0,0.01636,0.0
4.0,1.0,1.0,0,0.0,0.0,4.0,0.438287,0.0
1.0,1.0,0.0,0,0.0,0.0,1.0,0.498236,0.0
4.0,1.0,1.0,0,0.0,0.0,3.0,0.0,0.0
5.0,2.0,0.0,0,0.0,0.0,0.0,0.001403,0.0
4.0,3.0,1.0,0,0.0,0.0,2.0,0.000498,0.0
4.0,2.0,1.0,2,0.0,0.0,4.0,0.25749,0.0
3.0,4.0,0.0,0,0.0,0.0,3.0,0.921817,0.0
3.0,2.0,2.0,1,2.0,0.0,2.0,0.188418,1.0
4.0,4.0,2.0,0,0.0,0.0,5.0,8551.304143479232,0.0
4.0,4.0,1.0,2,0.0,0.0,0.0,0.031993,0.0
2.0,2.0,1.0,1,0.0,0.0,3.0,0.052466,0.0
4.0,2.0,1.0,1,1.0,1.0,3.0,0.80555,0.0
6.0,2.0,0.0,0,0.0,0.0,3.0,0.026716,0.0
4.0,2.0,1.0,0,0.0,0.0,4.0,0.006565,0.0
5.0,2.0,0.0,0,0.0,0.0,2.0,0.023884,0.0
4.0,1.0,0.0,0,0.0,0.0,0.0,0.038237,0.0
4.0,3.0,1.0,1,0.0,0.0,3.0,0.12331,0.0
3.0,4.0,1.0,0,0.0,0.0,2.0,0.008116,0.0
5.0,2.0,1.0,0,0.0,0.0,3.0,0.0,0.0
4.0,3.0,1.0,0,0.0,0.0,4.0,0.411078,0.0
2.0,1.0,0.0,0,1.0,0.0,2.0,0.010359970000000001,0.0
1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,1.0,1,1.0,1.0,2.0,0.0,1.0
2.0,1.0,0.0,0,0.0,1.0,3.0,0.01003943,0.0
3.0,1.0,0.0,1,0.0,0.0,4.0,0.062138,0.0
4.0,2.0,1.0,2,0.0,0.0,4.0,0.961558,0.0
2.0,2.0,1.0,0,0.0,0.0,3.0,0.2502,0.0
6.0,1.0,1.0,0,0.0,0.0,0.0,0.00592,0.0
3.0,2.0,1.0,0,0.0,0.0,3.0,0.201949,0.0
3.0,2.0,1.0,1,0.0,0.0,3.0,0.592986,0.0
4.0,2.0,0.0,0,0.0,0.0,4.0,0.047563,0.0
4.0,2.0,1.0,0,0.0,0.0,3.0,0.720307,0.0
4.0,3.0,1.0,0,0.0,0.0,4.0,0.101986,0.0
4.0,1.0,1.0,0,0.0,0.0,0.0,0.23129,0.0
5.0,2.0,1.0,0,0.0,0.0,4.0,0.005382,0.0
1.0,1.0,0.0,0,0.0,0.0,0.0,0.731527,1.0
4.0,2.0,1.0,0,0.0,0.0,4.0,0.313554,0.0
4.0,2.0,0.0,0,0.0,0.0,3.0,0.671495,0.0
5.0,4.0,1.0,0,0.0,0.0,0.0,0.021048,0.0
4.0,4.0,1.0,1,0.0,0.0,3.0,0.187397,0.0
5.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
3.0,4.0,2.0,1,0.0,0.0,5.0,8551.304143479232,0.0
5.0,1.0,0.0,1,0.0,0.0,0.0,0.010027489999999998,0.0
4.0,4.0,0.0,2,1.0,0.0,0.0,0.01025774,0.0
4.0,2.0,1.0,0,0.0,0.0,4.0,0.042369,0.0
4.0,2.0,1.0,0,0.0,0.0,3.0,0.031159,0.0
5.0,3.0,1.0,0,0.0,0.0,3.0,0.134235,0.0
3.0,4.0,1.0,0,1.0,0.0,4.0,0.434875,0.0
4.0,2.0,1.0,0,0.0,0.0,3.0,0.114653,0.0
4.0,1.0,1.0,2,0.0,0.0,1.0,0.104989,0.0
4.0,4.0,1.0,1,0.0,0.0,3.0,0.61653,0.0
2.0,2.0,0.0,1,0.0,0.0,3.0,0.608931,0.0
5.0,2.0,2.0,1,0.0,0.0,3.0,0.617917,0.0
5.0,2.0,0.0,0,0.0,0.0,0.0,0.001036,0.0
5.0,1.0,1.0,2,0.0,0.0,0.0,0.172639,0.0
4.0,2.0,1.0,0,0.0,0.0,3.0,0.081786,0.0
3.0,3.0,1.0,0,0.0,0.0,3.0,0.01781,0.0
1.0,1.0,0.0,2,0.0,0.0,3.0,0.729582,0.0
4.0,2.0,0.0,0,0.0,0.0,0.0,0.003085,0.0
5.0,2.0,0.0,0,0.0,0.0,0.0,0.028909,0.0
5.0,3.0,1.0,0,0.0,0.0,0.0,0.138681,0.0
5.0,2.0,1.0,0,0.0,0.0,3.0,0.085,0.0
2.0,1.0,1.0,1,0.0,0.0,3.0,0.0,0.0
2.0,1.0,1.0,1,0.0,1.0,2.0,0.01077702,0.0
4.0,2.0,1.0,0,0.0,0.0,4.0,0.038687,0.0
2.0,2.0,1.0,1,0.0,0.0,3.0,0.120963,0.0
5.0,1.0,0.0,0,0.0,0.0,3.0,0.01004066,0.0
3.0,1.0,0.0,2,0.0,0.0,4.0,0.169173,0.0
5.0,2.0,0.0,0,0.0,0.0,3.0,0.037694,0.0
3.0,1.0,0.0,1,0.0,0.0,3.0,0.02001,0.0
4.0,4.0,2.0,0,1.0,0.0,3.0,0.003226,0.0
2.0,3.0,0.0,0,1.0,0.0,3.0,0.736588,0.0
4.0,4.0,1.0,0,0.0,0.0,3.0,0.00085,0.0
4.0,2.0,1.0,1,0.0,0.0,4.0,0.551102,0.0
5.0,2.0,1.0,0,0.0,0.0,4.0,0.083926,0.0
5.0,3.0,1.0,0,0.0,0.0,3.0,0.032794,0.0
2.0,3.0,2.0,0,0.0,0.0,0.0,0.009399,0.0
5.0,2.0,0.0,1,0.0,0.0,3.0,0.280871,0.0
4.0,1.0,1.0,0,0.0,0.0,3.0,0.039005,0.0
6.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4.0,5.0,1.0,1,0.0,0.0,4.0,0.095838,0.0
5.0,4.0,1.0,0,0.0,0.0,3.0,0.325446,0.0
4.0,2.0,0.0,0,0.0,0.0,2.0,0.016714,0.0
5.0,2.0,2.0,1,0.0,0.0,4.0,0.044672,0.0
4.0,1.0,1.0,1,0.0,0.0,3.0,0.152575,0.0
4.0,2.0,1.0,0,0.0,0.0,4.0,0.001636,0.0
3.0,2.0,1.0,1,0.0,0.0,3.0,0.621067,1.0
3.0,0.0,0.0,2,0.0,0.0,3.0,0.01007223,0.0
2.0,1.0,1.0,1,0.0,0.0,0.0,0.01009254,0.0
4.0,3.0,1.0,0,0.0,0.0,4.0,0.346229,0.0
4.0,4.0,1.0,1,0.0,0.0,4.0,0.0,0.0
3.0,3.0,1.0,0,0.0,0.0,0.0,0.018248,0.0
4.0,1.0,2.0,0,0.0,0.0,4.0,0.01004027,0.0
2.0,1.0,0.0,0,0.0,0.0,3.0,0.597275,0.0
5.0,3.0,1.0,1,0.0,0.0,2.0,0.784119,0.0
3.0,1.0,1.0,0,0.0,0.0,0.0,0.073569,0.0
5.0,2.0,0.0,0,0.0,0.0,3.0,0.113443,0.0
3.0,3.0,1.0,0,1.0,0.0,2.0,0.937874,1.0
3.0,3.0,1.0,0,0.0,0.0,3.0,0.556317,1.0
5.0,1.0,0.0,0,0.0,0.0,4.0,0.025457,0.0
5.0,2.0,0.0,0,1.0,0.0,2.0,0.953853,0.0
5.0,3.0,1.0,0,1.0,0.0,0.0,0.073431,0.0
5.0,3.0,1.0,0,0.0,0.0,5.0,0.0,0.0
5.0,3.0,1.0,0,0.0,0.0,2.0,0.027993,0.0
4.0,1.0,0.0,0,0.0,0.0,0.0,0.902045,1.0
3.0,4.0,1.0,0,0.0,0.0,4.0,0.339423,0.0
3.0,3.0,2.0,0,0.0,0.0,0.0,0.995541,0.0
5.0,4.0,1.0,1,0.0,0.0,3.0,0.280499,0.0
5.0,3.0,1.0,0,0.0,0.0,4.0,0.581085,0.0
5.0,4.0,1.0,2,1.0,0.0,0.0,0.276539,0.0
4.0,4.0,2.0,1,0.0,0.0,5.0,8551.304143479232,0.0
3.0,2.0,0.0,0,0.0,0.0,3.0,0.0,0.0
3.0,2.0,1.0,2,0.0,0.0,3.0,0.040407,0.0
5.0,2.0,1.0,1,0.0,0.0,0.0,0.026121,0.0
4.0,1.0,0.0,0,0.0,0.0,0.0,0.081262,0.0
4.0,1.0,0.0,0,0.0,0.0,3.0,0.0,0.0
5.0,1.0,0.0,0,0.0,0.0,2.0,0.124257,0.0
4.0,2.0,1.0,0,0.0,0.0,3.0,0.111902,0.0
2.0,2.0,1.0,0,0.0,0.0,3.0,0.579707,0.0
5.0,1.0,0.0,1,0.0,0.0,0.0,0.011777,0.0
5.0,1.0,1.0,0,0.0,0.0,3.0,0.01002224,0.0
2.0,4.0,2.0,1,0.0,0.0,3.0,0.0,1.0
2.0,1.0,0.0,0,1.0,1.0,0.0,0.01003119,0.0
4.0,1.0,0.0,2,0.0,0.0,6.0,0.14029,0.0
4.0,2.0,1.0,2,0.0,0.0,4.0,0.270869,0.0
3.0,4.0,1.0,1,2.0,0.0,4.0,0.160535,0.0
3.0,2.0,1.0,0,0.0,0.0,3.0,0.108611,0.0
3.0,4.0,1.0,2,1.0,1.0,3.0,0.935402,1.0
3.0,2.0,0.0,0,0.0,0.0,3.0,0.020187,0.0
3.0,2.0,1.0,0,0.0,0.0,0.0,0.001693,0.0
4.0,1.0,0.0,0,0.0,0.0,0.0,0.12847,0.0
2.0,0.0,0.0,2,0.0,0.0,2.0,0.010004530000000001,0.0
5.0,2.0,1.0,0,0.0,0.0,0.0,0.186257,0.0
5.0,4.0,0.0,0,0.0,0.0,3.0,0.023933,0.0
6.0,2.0,0.0,0,0.0,0.0,4.0,0.017373,0.0
4.0,4.0,1.0,1,0.0,0.0,3.0,0.015465,0.0
5.0,2.0,0.0,0,0.0,0.0,2.0,0.411124,0.0
4.0,3.0,0.0,0,0.0,1.0,2.0,0.703285,0.0
4.0,3.0,1.0,0,0.0,0.0,3.0,0.048761,0.0
5.0,5.0,1.0,1,0.0,0.0,4.0,0.45314,0.0
2.0,1.0,0.0,0,0.0,0.0,0.0,0.0133911,1.0
3.0,2.0,1.0,0,0.0,0.0,2.0,0.026511,0.0
2.0,3.0,1.0,0,0.0,0.0,0.0,0.249651,0.0
5.0,2.0,1.0,0,0.0,0.0,0.0,0.05261,0.0
3.0,1.0,0.0,0,0.0,0.0,3.0,0.01004152,0.0
5.0,4.0,1.0,1,0.0,0.0,3.0,0.118062,0.0
5.0,5.0,1.0,0,0.0,0.0,4.0,0.021425,0.0
4.0,4.0,1.0,0,1.0,0.0,3.0,0.493547,0.0
3.0,1.0,0.0,0,0.0,0.0,0.0,0.114738,0.0
5.0,3.0,1.0,0,0.0,0.0,4.0,0.0,0.0
5.0,5.0,2.0,1,0.0,0.0,0.0,0.218479,0.0
4.0,3.0,1.0,1,0.0,0.0,4.0,0.419896,0.0
3.0,1.0,0.0,0,0.0,0.0,0.0,0.961575,1.0
4.0,4.0,1.0,1,0.0,0.0,4.0,0.586266,0.0
2.0,2.0,0.0,2,1.0,0.0,3.0,0.01086891,0.0
3.0,4.0,2.0,1,0.0,0.0,7.0,8551.304143479232,0.0
5.0,3.0,1.0,0,2.0,1.0,0.0,0.632441,0.0
4.0,3.0,2.0,1,0.0,0.0,4.0,0.114581,0.0
3.0,2.0,1.0,2,0.0,0.0,3.0,0.660098,0.0
4.0,2.0,0.0,0,0.0,0.0,0.0,0.02446,0.0
3.0,1.0,0.0,2,0.0,0.0,3.0,0.91859,0.0
3.0,3.0,0.0,2,0.0,0.0,3.0,0.703424,0.0
3.0,4.0,1.0,2,0.0,0.0,3.0,0.268285,0.0
3.0,2.0,1.0,0,0.0,0.0,4.0,0.356825,0.0
2.0,1.0,0.0,1,0.0,0.0,2.0,0.010035130000000001,0.0
5.0,3.0,0.0,0,1.0,0.0,2.0,0.826845,0.0
5.0,2.0,1.0,0,0.0,0.0,3.0,0.091277,0.0
4.0,4.0,1.0,1,0.0,0.0,0.0,0.103719,0.0
5.0,2.0,1.0,1,0.0,0.0,0.0,0.053635,0.0
4.0,4.0,1.0,0,0.0,0.0,3.0,0.003244,0.0
4.0,3.0,1.0,2,0.0,0.0,3.0,0.018355,0.0
4.0,3.0,1.0,0,0.0,0.0,3.0,0.031413,0.0
4.0,3.0,1.0,0,1.0,2.0,3.0,0.604153,1.0
4.0,3.0,1.0,0,0.0,0.0,0.0,0.687392,0.0
5.0,4.0,1.0,0,0.0,0.0,3.0,0.070275,0.0
4.0,2.0,1.0,0,0.0,0.0,3.0,0.305223,0.0
3.0,1.0,1.0,0,0.0,0.0,0.0,0.052538,0.0
6.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4.0,2.0,1.0,2,0.0,0.0,3.0,0.289203,1.0
3.0,2.0,1.0,0,0.0,0.0,3.0,0.047055,0.0
3.0,3.0,0.0,1,0.0,0.0,1.0,0.032302,0.0
5.0,1.0,1.0,1,0.0,0.0,3.0,0.004545,0.0
4.0,5.0,1.0,1,0.0,0.0,4.0,0.000445,0.0
